epoch,event_id,date,day,year,doubleheader,pit_team_is_home,game_stat,pit_bat,pit_id,pit_id_y,pitcher,pit_first,pit_last,bat_id,bat_id_y,batter,bat_first,bat_last,bat_team_score,fld_team_score,fld_team_run_diff,pit_team_is_ahead,pit_team_is_behind,bases_state,risp,inning,half_inning,outs_ct,balls,strikes,num_pitches,pit_count,count_status,missing_balls_strikes,missing_pit_count,missing_pitch_type,velocity,missing_velocity,low_velocity,avg_velocity,high_velocity,rbi_on_play,win_prob_added,base_out_runs_added,leverage_index,win_team,pit_removed,bat_removed,pit_ejected,bat_ejected,any_ejection,ejections_ct,umpire,ejections_pl,ejection_des,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,pit_league_AL,pit_league_NL,pit_division_Central,pit_division_East,pit_division_West,pit_lg_div_AL - Central,pit_lg_div_AL - East,pit_lg_div_AL - West,pit_lg_div_NL - Central,pit_lg_div_NL - East,pit_lg_div_NL - West,bat_league_AL,bat_league_NL,bat_division_Central,bat_division_East,bat_division_West,bat_lg_div_AL - Central,bat_lg_div_AL - East,bat_lg_div_AL - West,bat_lg_div_NL - Central,bat_lg_div_NL - East,bat_lg_div_NL - West,game_type_Division,game_type_Interleague,game_type_Intraleague,pit_team_ANA,pit_team_ARI,pit_team_ATL,pit_team_BAL,pit_team_BOS,pit_team_CHA,pit_team_CHN,pit_team_CIN,pit_team_CLE,pit_team_COL,pit_team_DET,pit_team_HOU,pit_team_KCA,pit_team_LAN,pit_team_MIA,pit_team_MIL,pit_team_MIN,pit_team_NYA,pit_team_NYN,pit_team_OAK,pit_team_PHI,pit_team_PIT,pit_team_SDN,pit_team_SEA,pit_team_SFN,pit_team_SLN,pit_team_TBA,pit_team_TEX,pit_team_TOR,pit_team_WAS,throws_L,throws_R,bat_team_ANA,bat_team_ARI,bat_team_ATL,bat_team_BAL,bat_team_BOS,bat_team_CHA,bat_team_CHN,bat_team_CIN,bat_team_CLE,bat_team_COL,bat_team_DET,bat_team_HOU,bat_team_KCA,bat_team_LAN,bat_team_MIA,bat_team_MIL,bat_team_MIN,bat_team_NYA,bat_team_NYN,bat_team_OAK,bat_team_PHI,bat_team_PIT,bat_team_SDN,bat_team_SEA,bat_team_SFN,bat_team_SLN,bat_team_TBA,bat_team_TEX,bat_team_TOR,bat_team_WAS,bats_L,bats_R,position_1B,position_2B,position_3B,position_C,position_CF,position_DH,position_LF,position_P,position_PH_PR,position_RF,position_SS,position_group_DH_PH_PR,position_group_Infielder,position_group_Outfielder,position_group_Pitcher_Catcher,lineup_spot_1,lineup_spot_2,lineup_spot_3,lineup_spot_4,lineup_spot_5,lineup_spot_6,lineup_spot_7,lineup_spot_8,lineup_spot_9,fld_run_diff_Down by 1 run,fld_run_diff_Down by 2 to 3 runs,fld_run_diff_Down by 4 to 6 runs,fld_run_diff_Down by 7 or more runs,fld_run_diff_Tie score,fld_run_diff_Up by 1 run,fld_run_diff_Up by 2 to 3 runs,fld_run_diff_Up by 4 to 6 runs,fld_run_diff_Up by 7 or more runs,runners_on_1st,runners_on_1st_2nd,runners_on_1st_3rd,runners_on_2nd,runners_on_2nd_3rd,runners_on_3rd,runners_on_empty,runners_on_full,half_Bot,half_Top,inning_rec_1,inning_rec_2,inning_rec_3,inning_rec_4,inning_rec_5,inning_rec_6,inning_rec_7,inning_rec_8,inning_rec_9,inning_rec_10,the_count_0-0,the_count_0-1,the_count_0-2,the_count_1-0,the_count_1-1,the_count_1-2,the_count_2-0,the_count_2-1,the_count_2-2,the_count_3-0,the_count_3-1,the_count_3-2,the_count_Unknown,pitch_type_Changeup (CH),"pitch_type_Curveball (CU, CS)",pitch_type_Cutter (FC),pitch_type_Fastball (FA),pitch_type_Knuckleball (KN),pitch_type_Sinker (SI),"pitch_type_Slider (SL, SB)",pitch_type_Splitter (FS),velocity_range_70-79 mph,velocity_range_80-89 mph,velocity_range_90-95 mph,velocity_range_96+ mph,velocity_range_Under 70 mph,velocity_range_Unknown,winning_team_Team batting,winning_team_Team pitching,winning_team_Tie,velocity_missing,kproto_new_8,seg0_prob,seg1_prob,seg2_prob,seg3_prob,seg4_prob,seg5_prob,seg6_prob,seg7_prob
3,54884,2016-04-12,12,2016,0,1,1,Tony Zych --> Bryan Holaday,70334,zychto01,Tony Zych,Tony,Zych,67016,holadbr01,Bryan Holaday,Bryan,Holaday,6,0,-6,0,1,___,0,7,t7,0,0.0,2.0,4,4 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.0,0.38,0.07,TEX,0,0,0,0,0,0,Doug Eddings,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.00026429663,8.2878664e-08,3.3594156e-06,1.1971113e-06,6.8434897e-06,0.9997168,7.0831566e-06,3.3338048e-07
3,55547,2016-06-24,24,2016,0,1,1,Jared Hughes --> Justin Turner,51927,hugheja02,Jared Hughes,Jared,Hughes,51991,turneju01,Justin Turner,Justin,Turner,3,5,2,1,0,1_3,1,5,t5,0,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.06,0.49,2.49,PIT,0,0,0,0,0,0,Sean Barber,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.009581045,0.00356214,3.746119e-05,5.7307084e-06,1.2373667e-05,0.82453656,2.7985445e-06,0.1622619
3,55817,2016-07-23,23,2016,0,1,2,Tyler Glasnow --> Aaron Nola,70795,glasnty01,Tyler Glasnow,Tyler,Glasnow,70943,nolaaa01,Aaron Nola,Aaron,Nola,2,2,0,0,0,_2_,1,4,t4,0,2.0,0.0,3,3 (2-0),Batter ahead,0,0,1,,1,,,0,0,0.03,0.37,1.5,PIT,1,0,0,0,0,0,Todd Tichenor,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,7.049904e-05,2.477552e-05,2.781753e-07,1.2950753e-06,1.1928239e-07,0.99990296,3.7435846e-08,5.8238466e-08
3,55879,2016-07-31,31,2016,0,0,1,Michael Lorenzen --> Ryan Schimpf,68444,lorenmi01,Michael Lorenzen,Michael,Lorenzen,60669,schimry01,Ryan Schimpf,Ryan,Schimpf,2,3,1,1,0,12_,1,8,b8,1,2.0,2.0,7,7 (2-2),Even,0,0,1,,1,,,0,0,0.15,0.66,5.29,CIN,0,0,0,0,0,0,Ramon De,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,7,2.5508874e-07,1.2710531e-06,8.012605e-08,7.1908964e-08,6.427913e-09,5.708965e-05,2.6443868e-06,0.9999386
3,55948,2016-08-07,7,2016,0,1,1,Francisco Rodriguez --> Alejandro De Aza,31311,rodrifr03,Francisco Rodriguez,Francisco,Rodriguez,45858,deazaal01,Alejandro De Aza,Alejandro,De Aza,1,1,0,0,0,___,0,9,t9,0,0.0,2.0,3,3 (0-2),Pitcher ahead,0,0,1,,1,,,0,0,0.08,0.39,2.33,NYN,0,0,0,0,0,0,Bill Miller,,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,0.15475795,0.00019467477,4.2994146e-05,1.09469e-05,1.7188928e-05,0.8423805,1.2064959e-05,0.0025836178
3,56034,2016-08-17,17,2016,0,1,1,Dylan Bundy --> Jackie Bradley,70753,bundydy01,Dylan Bundy,Dylan,Bundy,68302,bradlja02,Jackie Bradley,Jackie,Bradley,0,0,0,0,0,___,0,2,t2,1,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.26,0.66,BOS,0,0,0,0,0,0,Adam Hamari,,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,2.3310174e-06,9.320833e-08,6.417246e-07,3.1248092e-07,3.4042758e-05,0.99996006,2.3689408e-06,1.196118e-07
3,56294,2016-09-15,15,2016,0,1,1,James Shields --> Mike Napoli,42750,shielja02,James Shields,James,Shields,31606,napolmi01,Mike Napoli,Mike,Napoli,1,0,-1,0,1,12_,1,3,t3,2,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.03,0.33,1.62,CHA,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,9.934531e-06,0.0029040128,2.241555e-06,5.8647254e-07,9.730495e-06,0.99706715,5.86902e-06,4.6229584e-07
3,56292,2016-09-15,15,2016,0,1,1,Eduardo Rodriguez --> Brett Gardner,67588,rodried05,Eduardo Rodriguez,Eduardo,Rodriguez,47454,gardnbr01,Brett Gardner,Brett,Gardner,2,0,-2,0,1,_2_,1,2,t2,2,2.0,1.0,4,4 (2-1),Batter ahead,0,0,1,,1,,,0,0,0.01,0.12,0.93,BOS,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,4.4350777e-06,2.2390623e-06,5.150052e-06,3.1454929e-06,0.0018852775,0.99802446,7.423855e-05,1.0474506e-06
3,56293,2016-09-15,15,2016,0,0,2,Blake Parker --> Chris Young,51962,parkebl01,Blake Parker,Blake,Parker,45492,youngch04,Chris Young,Chris,Young,2,5,3,1,0,___,0,9,b9,1,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.03,0.27,0.55,BOS,1,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,6.738385e-07,5.0548755e-07,1.7141946e-06,0.00011298477,6.4359523e-07,0.9998658,1.7430177e-05,2.6938056e-07
3,56301,2016-09-16,16,2016,0,0,1,Carlos Torres --> Munenori Kawasaki,49107,torreca01,Carlos Torres,Carlos,Torres,37792,kawasmu01,Munenori Kawasaki,Munenori,Kawasaki,3,4,1,1,0,12_,1,9,b9,1,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.2,0.66,7.15,CHN,0,0,0,0,0,0,Lance Barksdale,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,7,6.1729736e-07,1.2257682e-06,1.0495831e-07,5.2707243e-08,3.4305174e-08,0.0002462551,3.1040532e-08,0.9997516
3,56296,2016-09-16,16,2016,0,0,1,Danny Farquhar --> Adam Jones,57827,farquda01,Danny Farquhar,Danny,Farquhar,45435,jonesad01,Adam Jones,Adam,Jones,2,4,2,1,0,12_,1,7,b7,1,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.11,0.66,3.59,BAL,0,0,0,0,0,0,Adrian Johnson,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,7,1.9975655e-06,1.9235222e-06,1.302688e-07,5.08013e-08,2.8689739e-08,0.00025361963,9.605135e-08,0.9997421
3,56297,2016-09-16,16,2016,0,0,2,Brad Boxberger --> Matt Wieters,65809,boxbebr01,Brad Boxberger,Brad,Boxberger,57712,wietema01,Matt Wieters,Matt,Wieters,3,4,1,1,0,12_,1,8,b8,0,1.0,2.0,4,4 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.17,0.84,4.53,BAL,0,0,0,0,0,0,Adrian Johnson,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,7,2.2437457e-06,6.6944773e-07,5.809918e-08,7.820083e-08,3.550947e-09,2.9944867e-05,3.409831e-08,0.999967
3,56307,2016-09-16,16,2016,0,1,1,David Hernandez --> Adeiny Hechavarria,47804,hernada01,David Hernandez,David,Hernandez,66810,hechaad01,Adeiny Hechavarria,Adeiny,Hechavarria,2,0,-2,0,1,___,0,6,t6,0,1.0,2.0,4,4 (1-2),Pitcher ahead,0,0,1,,1,,,0,0,0.03,0.38,0.65,PHI,0,0,0,0,0,0,Dan Iassogna,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.00091270526,1.787521e-07,1.9640963e-06,2.1293934e-06,1.6646908e-06,0.999079,1.9558868e-06,3.8911793e-07
3,56298,2016-09-16,16,2016,0,0,1,Luis Cessa --> Xander Bogaerts,66339,cessalu01,Luis Cessa,Luis,Cessa,67248,bogaexa01,Xander Bogaerts,Xander,Bogaerts,0,0,0,0,0,___,0,1,b1,1,0.0,0.0,1,1 (0-0),Even,0,0,1,,1,,,0,0,0.02,0.27,0.63,BOS,0,0,0,0,0,0,D.J. Reyburn,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,1.93917e-07,4.7711588e-08,2.9182075e-07,2.869304e-07,2.6947691e-06,0.99999595,4.6691875e-07,5.6790363e-08
3,56299,2016-09-16,16,2016,0,1,2,Clay Buchholz --> Chase Headley,47160,buchhcl01,Clay Buchholz,Clay,Buchholz,47736,headlch01,Chase Headley,Chase,Headley,0,2,2,1,0,___,0,4,t4,2,3.0,2.0,7,7 (3-2),Full,0,0,1,,1,,,0,0,0.01,0.13,0.46,BOS,0,0,0,0,0,0,D.J. Reyburn,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,6,3.053637e-05,6.513114e-05,0.00018808544,0.000114265335,0.0011876838,0.33803275,0.66034657,3.4918354e-05
3,56300,2016-09-16,16,2016,0,1,3,Fernando Abad --> Brett Gardner,49706,abadfe01,Fernando Abad,Fernando,Abad,47454,gardnbr01,Brett Gardner,Brett,Gardner,4,7,3,1,0,___,0,9,t9,1,1.0,1.0,3,3 (1-1),Even,0,0,1,,1,,,0,0,0.02,0.27,0.43,BOS,1,0,0,0,0,0,D.J. Reyburn,,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,9.1912725e-06,2.943018e-06,7.2732387e-06,0.090024546,5.6411936e-05,0.90989184,6.671512e-06,1.045708e-06
3,56302,2016-09-16,16,2016,0,1,1,Robert Stephenson --> Jung Ho Kang,70762,stephro01,Robert Stephenson,Robert,Stephenson,102282,kangju01,Jung Ho Kang,Jung,Ho Kang,3,0,-3,0,1,___,0,1,t1,1,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.01,0.26,0.39,PIT,0,0,0,0,0,0,Gerry Davis,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,5,3.9569605e-07,5.798524e-08,1.1127626e-06,3.9899277e-07,8.051963e-05,0.99991703,4.1377493e-07,1.080146e-07
3,56303,2016-09-16,16,2016,0,1,2,Robert Stephenson --> Jung Ho Kang,70762,stephro01,Robert Stephenson,Robert,Stephenson,102282,kangju01,Jung Ho Kang,Jung,Ho Kang,4,3,-1,0,1,123,1,5,t5,2,1.0,2.0,6,6 (1-2),Pitcher ahead,0,0,1,,1,,,0,1,0.13,1.0,3.8,PIT,0,0,0,0,0,0,Gerry Davis,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,1,7,5.2811595e-07,1.0332996e-05,7.440214e-08,5.0408266e-07,2.6567383e-08,9.924852e-06,5.922978e-07,0.99997807
3,56304,2016-09-16,16,2016,0,1,1,Corey Kluber --> Victor Martinez,57424,klubeco01,Corey Kluber,Corey,Kluber,1105,martivi01,Victor Martinez,Victor,Martinez,1,6,5,1,0,1__,0,6,t6,0,0.0,1.0,2,2 (0-1),Pitcher ahead,0,0,1,,1,,,0,0,0.04,0.62,0.84,CLE,0,0,0,0,0,0,Tim Timmons,,,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,1,5,0.0070085255,7.031166e-06,1.252694e-05,2.529106e-06,1.2887614e-05,0.99293077,3.1634786e-06,2.2549437e-05
